"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
7,118,118,903,28905,11,135,58,25.2,84,4498.97,0.6222,2116.8,114,5256.98,0.8444,32,0.4,53.5591666666667,25.267,758.009999999999,30,0.588235294117647
7,118,118,903,28911,11,68,88,25.8,40,3201,0.5882,1032,61,4174.01,0.8971,19,0.4,80.025,46.3338095238095,973.01,21,0.75
7,112,122,410,22816,9,106,79,35.16,63,4547.96,0.5943,2215.08,95,5715.94,0.8962,24,0.4,72.1898412698413,36.499375,1167.98,32,0.744186046511628
7,112,194,4,72254,7,276,39,14.13,56,1891.03,0.2029,791.28,244,5562.12,0.8841,43,0.4,33.7683928571429,19.5270744680851,3671.09,188,0.854545454545454
7,112,194,4,72376,3,210,139,48.65,17,2310.99,0.081,827.05,178,9949.06,0.8476,26,0.4,135.940588235294,47.4414285714286,7638.07,161,0.83419689119171
7,112,194,4,72515,9,198,79,29.04,39,2629,0.197,1132.56,171,7667.98,0.8636,52,0.4,67.4102564102564,38.1740909090909,5038.98,132,0.830188679245283
7,118,209,508,23493,6,78,48,18,37,1510.99,0.4744,666,66,2356.99,0.8462,20,0.4,40.8375675675676,29.1724137931034,846,29,0.707317073170732
7,118,209,508,32500,9,124,24,10,31,570,0.25,310,99,1194.03,0.7984,16,0.4,18.3870967741935,9.17691176470588,624.03,68,0.731182795698925
7,118,209,508,36474,13,48,24,9,16,351,0.3333,144,47,808.01,0.9792,9,0.4,21.9375,14.7422580645161,457.01,31,0.96875
7,118,209,508,39481,11,203,49,19,86,3945.03,0.4236,1634,184,6802.06,0.9064,35,0.4,45.8724418604651,29.1533673469388,2857.03,98,0.837606837606838
7,118,209,687,12170,12,62,48,18.4,23,956.01,0.371,423.2,51,1528,0.8226,10,0.4,41.565652173913,20.4282142857143,571.99,28,0.717948717948718
7,118,209,687,15261,6,102,34,13.6,34,1033,0.3333,462.4,90,2254,0.8824,30,0.4,30.3823529411765,21.8035714285714,1221,56,0.823529411764706
7,111,670,655,12089,6,102,79,35.16,40,2684.03,0.3922,1406.4,94,5173.04,0.9216,32,0.4,67.10075,46.0927777777778,2489.01,54,0.870967741935484
7,111,670,655,12433,6,128,59,26.26,13,720,0.1016,341.38,97,1848.03,0.7578,20,0.4,55.3846153846154,13.4289285714286,1128.03,84,0.730434782608696
7,111,670,655,12708,6,112,79,35.16,38,2635,0.3393,1336.08,106,4720.99,0.9464,38,0.4,69.3421052631579,30.6763235294118,2085.99,68,0.918918918918919
7,111,670,655,15210,7,23,59,26.26,11,602,0.4783,288.86,19,801,0.8261,13,0.4,54.7272727272727,24.875,199,8,0.666666666666667
7,111,670,655,15214,6,34,59,26.26,10,478,0.2941,262.6,28,1206,0.8235,8,0.4,47.8,40.4444444444444,728,18,0.75
7,111,670,655,15215,6,33,59,26.26,8,390,0.2424,210.08,29,1123,0.8788,5,0.4,48.75,34.9047619047619,733,21,0.84
7,111,670,655,15277,2,58,29.25,15,21,813,0.3621,315,60,1486,1.0345,9,0.4,38.7142857142857,17.2564102564103,673,39,1.05405405405405
7,111,670,655,17145,6,74,59,18.38,22,1173,0.2973,404.36,63,2622,0.8514,13,0.4,53.3181818181818,35.3414634146341,1449,41,0.788461538461538
7,111,670,655,18248,6,51,119,52.96,28,3006,0.549,1482.88,47,4332,0.9216,14,0.4,107.357142857143,69.7894736842105,1326,19,0.826086956521739
7,112,675,969,49193,9,216,79,31.6,33,2408.03,0.1528,1042.8,170,5954.08,0.787,41,0.4,72.9706060606061,25.8835766423358,3546.05,137,0.748633879781421
7,112,675,969,49203,9,112,69,27.6,25,1543.99,0.2232,690,99,3500,0.8839,29,0.4,61.7596,26.4325675675676,1956.01,74,0.850574712643678
7,112,675,969,49207,9,96,89,35.6,22,1722.99,0.2292,783.2,86,4082.99,0.8958,30,0.4,78.3177272727273,36.875,2360,64,0.864864864864865
7,118,701,619,80521,5,56,250,108.75,13,2979,0.2321,1413.75,42,7220.01,0.75,11,0.4,229.153846153846,146.241724137931,4241.01,29,0.674418604651163
7,112,713,282,12016,4,150,250,100,36,8185.03,0.24,3600,128,17542.04,0.8533,46,0.4,227.361944444444,101.706630434783,9357.01,92,0.807017543859649
7,112,713,282,32020,4,184,150,60,41,5570,0.2228,2460,86,8721,0.4674,54,0.4,135.853658536585,70.0222222222222,3151,45,0.314685314685315
7,112,713,282,42017,5,230,125,50,109,11526.01,0.4739,5450,211,18883.09,0.9174,52,0.4,105.743211009174,72.1282352941176,7357.08,102,0.84297520661157
7,112,713,282,62011,4,58,200,80,9,1544,0.1552,720,17,2391,0.2931,12,0.4,171.555555555556,105.875,847,8,0.163265306122449
7,112,713,282,92318,4,169,85,34,56,4294.99,0.3314,1904,154,7914.03,0.9112,48,0.4,76.69625,36.9289795918367,3619.04,98,0.867256637168142
7,112,713,282,93344,10,18,70,28,14,933,0.7778,392,18,1139,1,6,0.4,66.6428571428571,51.5,206,4,1
7,112,718,595,4808,2,18,299,131.56,14,4186,0.7778,1841.84,15,4301,0.8333,8,0.4,299,115,115,1,0.25
7,118,719,665,11469,9,45,69,34.5,15,999,0.3333,517.5,33,1783,0.7333,4,0.4,66.6,43.5555555555556,784,18,0.6
7,118,719,665,38139,11,91,89,44.5,8,663,0.0879,356,65,2064,0.7143,14,0.4,82.875,24.5789473684211,1401,57,0.686746987951807
7,118,879,460,14102,3,26,79,29.63,5,395,0.1923,148.15,26,1182,1,7,0.4,79,37.4761904761905,787,21,1
7,111,899,3,78213,3,35,119,46.25,24,2838,0.6857,1110,33,3541,0.9429,5,0.4,118.25,78.1111111111111,703,9,0.818181818181818
7,111,899,3,78321,2,148,179,86.63,109,18879.01,0.7365,9442.67,138,21171.02,0.9324,65,0.4,173.201926605505,79.034827586207,2292.01,29,0.743589743589744
7,111,899,3,78801,7,308,89,32.58,160,12439.98,0.5195,5212.8,278,18530.99,0.9026,93,0.4,77.749875,51.6187288135593,6091.01,118,0.797297297297297
7,111,899,3,79004,7,396,45,16.55,186,7430.01,0.4697,3078.3,333,10776.04,0.8409,83,0.4,39.9462903225806,22.7621088435374,3346.03,147,0.7
7,111,899,3,79017,6,60,29,11.87,11,280,0.1833,130.57,56,917.01,0.9333,7,0.4,25.4545454545455,14.1557777777778,637.01,45,0.918367346938776
7,111,899,3,79181,7,459,59,21.2,42,2159,0.0915,890.4,332,7650.01,0.7233,70,0.4,51.4047619047619,18.9345172413793,5491.01,290,0.695443645083933
31,190,92,853,40421,10,54,75,32.64,6,439,0.1111,195.84,20,746,0.3704,3,0.4,73.1666666666667,21.9285714285714,307,14,0.291666666666667
31,190,152,410,31535,10,8,199,88.56,6,1045,0.75,531.36,8,1289,1,2,0.4,174.166666666667,122,244,2,1
31,190,152,410,39090,10,36,44,16.5,21,898,0.5833,346.5,30,1179,0.8333,9,0.4,42.7619047619048,31.2222222222222,281,9,0.6
31,190,152,488,57255,12,141,88,33,30,2281.99,0.2128,990,89,4042.02,0.6312,24,0.4,76.0663333333333,29.8310169491525,1760.03,59,0.531531531531532
31,154,154,559,53510,9,357,30,11.1,56,1952.05,0.1569,621.6,298,5962.02,0.8347,37,0.4,34.8580357142857,16.5701239669421,4009.97,242,0.803986710963455
32,144,75,508,19865,7,71,64,25,22,1241.01,0.3099,550,50,2175.01,0.7042,12,0.4,56.4095454545455,33.3571428571429,934,28,0.571428571428571
32,144,75,509,43700,6,86,79,34.76,28,2007,0.3256,973.28,70,3667,0.814,26,0.4,71.6785714285714,39.5238095238095,1660,42,0.724137931034483
32,144,75,903,17508,5,90,52,22.5,51,2346.95,0.5667,1147.5,83,3408.94,0.9222,16,0.4,46.0186274509804,33.1871875,1061.99,32,0.82051282051282
32,144,75,903,21312,10,96,58,25.2,43,2245.97,0.4479,1083.6,74,3291.01,0.7708,28,0.4,52.2318604651163,33.7109677419355,1045.04,31,0.584905660377358
32,144,461,595,28447,6,64,69,30.36,10,557,0.1563,303.6,48,1450,0.75,11,0.4,55.7,23.5,893,38,0.703703703703704
32,144,485,3,74465,9,228,59,19.74,27,1269.04,0.1184,532.98,160,3543.07,0.7018,41,0.4,47.0014814814815,17.097969924812,2274.03,133,0.661691542288557
7,118,118,197,67742,9,166,128,55.44,74,8407.94,0.4458,4102.56,145,13598.95,0.8735,52,0.4091,113.620810810811,73.1128169014085,5191.01,71,0.771739130434783
32,144,485,3,74414,6,95,69,24.26,43,2646,0.4526,1043.18,81,4466.96,0.8526,25,0.4091,61.5348837209302,47.92,1820.96,38,0.730769230769231
32,144,485,3,74494,6,228,34,13.4,59,1728.04,0.2588,790.6,193,4504.12,0.8465,50,0.4091,29.288813559322,20.7170149253731,2776.08,134,0.792899408284024
32,144,485,3,74495,7,228,34,13.4,69,2057.02,0.3026,924.6,205,4626,0.8991,34,0.4091,29.811884057971,18.8895588235294,2568.98,136,0.855345911949686
3,162,164,410,34413,5,100,162,80,46,6794.99,0.46,3680,71,9655.98,0.71,51,0.4118,147.717173913043,114.4396,2860.99,25,0.462962962962963
3,162,164,410,34415,5,198,198,98,90,15844.02,0.4545,8820,176,28829.04,0.8889,69,0.4118,176.044666666667,150.988604651163,12985.02,86,0.796296296296296
3,162,195,776,49360,2,72,152,57.27,25,3715.99,0.3472,1431.75,43,5375.99,0.5972,18,0.4118,148.6396,92.2222222222222,1660,18,0.382978723404255
7,112,113,489,96161,5,103,78,29.25,39,2687.01,0.3786,1140.75,65,4007,0.6311,26,0.4118,68.8976923076923,50.7688461538461,1319.99,26,0.40625
7,118,118,130,41004,6,35,118,46.4,9,878.99,0.2571,417.6,30,2161.99,0.8571,11,0.4118,97.6655555555556,61.0952380952381,1283,21,0.807692307692308
7,112,122,410,22755,5,148,59,26.26,72,3853.03,0.4865,1890.72,141,6785.07,0.9527,25,0.4118,53.5143055555556,42.4933333333333,2932.04,69,0.907894736842105
7,112,194,4,72249,7,156,69,20.93,62,3733.03,0.3974,1297.66,141,6970.08,0.9038,31,0.4118,60.2101612903226,40.9753164556962,3237.05,79,0.840425531914894
7,112,194,4,72286,7,153,69,31.34,19,1151,0.1242,595.46,126,3624.01,0.8235,25,0.4118,60.5789473684211,23.1122429906542,2473.01,107,0.798507462686567
7,112,194,4,72336,12,168,139,41.85,62,7587,0.369,2594.7,138,12973.99,0.8214,37,0.4118,122.370967741935,70.881447368421,5386.99,76,0.716981132075472
7,112,194,4,72350,12,174,69,21.78,81,5190.99,0.4655,1764.18,147,7340,0.8448,63,0.4118,64.0862962962963,32.5607575757576,2149.01,66,0.709677419354839
7,118,209,508,36473,12,54,49,21,29,1345.99,0.537,609,49,1993.99,0.9074,11,0.4118,46.4134482758621,32.4,648,20,0.8
7,118,209,883,21531,5,47,28,12.32,17,427.01,0.3617,209.44,46,1015.01,0.9787,4,0.4118,25.1182352941176,20.2758620689655,588,29,0.966666666666667
7,112,675,969,49138,5,198,89,35.6,69,5539.99,0.3485,2456.4,169,10288.02,0.8535,56,0.4118,80.2897101449275,47.4803,4748.03,100,0.775193798449612
7,112,675,969,49162,5,88,49,19.6,32,1483.98,0.3636,627.2,74,3016.97,0.8409,16,0.4118,46.374375,36.4997619047619,1532.99,42,0.75
7,112,675,969,49166,5,156,99,39.6,34,3047.98,0.2179,1346.4,105,7316,0.6731,43,0.4118,89.6464705882353,60.1129577464789,4268.02,71,0.581967213114754
7,118,701,619,81836,5,56,195,84.83,24,4097,0.4286,2035.92,50,7098,0.8929,22,0.4118,170.708333333333,115.423076923077,3001,26,0.8125
7,112,713,282,42030,6,159,125,50,84,9013.02,0.5283,4200,146,13811.01,0.9182,48,0.4118,107.297857142857,77.386935483871,4797.99,62,0.826666666666667
7,112,718,595,28474,5,230,69,30.36,139,8529.04,0.6043,4220.04,216,12346.06,0.9391,39,0.4118,61.36,49.5716883116883,3817.02,77,0.846153846153846
32,144,75,687,15932,5,48,58,24.65,16,843,0.3333,394.4,31,1401,0.6458,33,0.4118,52.6875,37.2,558,15,0.46875
32,143,143,559,51170,6,248,19.99,7.9,45,1138.01,0.1815,355.5,208,3596.97,0.8387,27,0.4118,25.2891111111111,15.0856441717791,2458.96,163,0.802955665024631
32,144,144,489,56459,11,118,58,21.75,53,2903.03,0.4492,1152.75,114,4957.05,0.9661,18,0.4118,54.7741509433962,33.6724590163934,2054.02,61,0.938461538461538
32,144,461,595,19451,5,150,210,92.4,65,11811.99,0.4333,6006,140,21920.98,0.9333,48,0.4118,181.722923076923,134.786533333333,10108.99,75,0.882352941176471
32,144,463,665,6106,1,25,74,37,15,1066,0.6,555,22,1373,0.88,7,0.4118,71.0666666666667,43.8571428571429,307,7,0.7
32,144,485,3,74667,12,120,42,15.3,75,2950.96,0.625,1147.5,91,3315.96,0.7583,21,0.4118,39.3461333333333,22.8125,365,16,0.355555555555556
32,144,677,4,71642,7,165,39,14.15,49,1702.99,0.297,693.35,158,3819.97,0.9576,36,0.4118,34.7548979591837,19.4218348623853,2116.98,109,0.939655172413793
32,144,677,4,71655,7,210,69,22.44,44,2683.99,0.2095,987.36,168,6749.02,0.8,61,0.4118,60.9997727272727,32.7825,4065.03,124,0.746987951807229
32,144,677,4,71673,7,225,89,24.88,33,2399.98,0.1467,821.04,192,8712,0.8533,60,0.4118,72.7266666666667,39.6982389937107,6312.02,159,0.828125
3,71,71,613,37830,2,136,205,80,48,9575.99,0.3529,3840,93,13738.97,0.6838,84,0.4167,199.499791666667,92.5106666666667,4162.98,45,0.511363636363636
3,172,162,75,13054,7,34,500,223.25,13,5947,0.3824,2902.25,19,6763,0.5588,18,0.4167,457.461538461538,136,816,6,0.285714285714286
3,172,162,75,13214,7,34,500,223.25,14,6599,0.4118,3125.5,27,8582.99,0.7941,21,0.4167,471.357142857143,152.614615384615,1983.99,13,0.65
3,162,164,388,18370,10,50,190,71.2,18,3252,0.36,1281.6,39,5576.02,0.78,25,0.4167,180.666666666667,110.667619047619,2324.02,21,0.65625
3,162,164,410,34921,10,109,139,68.5,25,3280,0.2294,1712.5,95,8160.02,0.8716,47,0.4167,131.2,69.7145714285714,4880.02,70,0.833333333333333
3,162,164,595,20423,12,37,285,130,30,8133,0.8108,3900,36,9455,0.973,10,0.4167,271.1,220.333333333333,1322,6,0.857142857142857
3,162,164,598,17442,10,80,149,65.56,23,3397,0.2875,1507.88,63,6087,0.7875,38,0.4167,147.695652173913,67.25,2690,40,0.701754385964912
3,162,195,613,37840,9,229,185,72,113,19617.95,0.4934,8136,207,30777.89,0.9039,108,0.4167,173.61017699115,118.722765957447,11159.94,94,0.810344827586207
3,162,195,733,700,10,30,140,57.27,16,2074,0.5333,916.32,23,2712,0.7667,7,0.4167,129.625,91.1428571428571,638,7,0.5
7,112,122,410,22725,5,260,119,52.96,72,7778.03,0.2769,3813.12,181,16092.08,0.6962,54,0.4167,108.028194444444,76.2756880733945,8314.05,109,0.579787234042553
7,112,122,410,22737,5,53,299,133.06,32,8932,0.6038,4257.92,46,11015.99,0.8679,15,0.4167,279.125,148.856428571429,2083.99,14,0.666666666666667
7,112,122,410,22860,10,44,32,12,23,687.99,0.5227,276,39,1009.99,0.8864,17,0.4167,29.9126086956522,20.125,322,16,0.761904761904762
7,112,718,595,1363,5,238,89,39.16,62,4932,0.2605,2427.92,163,10040.06,0.6849,34,0.4167,79.5483870967742,50.5748514851485,5108.06,101,0.573863636363636
7,112,718,595,1365,5,168,89,39.16,56,4389,0.3333,2192.96,126,7921.03,0.75,28,0.4167,78.375,50.4575714285714,3532.03,70,0.625
7,112,718,595,19470,5,119,139,61.16,65,7676,0.5462,3975.4,99,10388,0.8319,43,0.4167,118.092307692308,79.7647058823529,2712,34,0.62962962962963
7,111,899,3,78364,2,300,69,25.12,104,7002,0.3467,2612.48,220,10316.07,0.7333,53,0.4167,67.3269230769231,28.5695689655172,3314.07,116,0.591836734693878
7,111,899,3,78434,3,336,49,16.07,91,4381.07,0.2708,1462.37,267,9580.04,0.7946,76,0.4167,48.1436263736264,29.5396022727273,5198.97,176,0.718367346938775
7,111,899,3,78443,3,348,49,15.64,101,4858.06,0.2902,1579.64,281,8916.16,0.8075,92,0.4167,48.099603960396,22.545,4058.1,180,0.728744939271255
7,111,899,3,78503,3,324,49,17.63,162,7820.04,0.5,2856.06,281,11744.06,0.8673,44,0.4167,48.2718518518518,32.9749579831933,3924.02,119,0.734567901234568
7,111,899,3,79149,12,264,39,16.66,135,4696.98,0.5114,2249.1,232,6938.02,0.8788,36,0.4167,34.7924444444444,23.1035051546392,2241.04,97,0.751937984496124
7,111,899,3,79154,12,264,39,16.66,118,4352,0.447,1965.88,204,6416.03,0.7727,57,0.4167,36.8813559322034,24.0003488372093,2064.03,86,0.589041095890411
7,111,899,3,79233,13,162,89,39.43,95,7834.99,0.5864,3745.85,130,9482.98,0.8025,41,0.4167,82.4735789473684,47.0854285714286,1647.99,35,0.522388059701492
7,111,899,3,79439,12,456,49,14.99,65,2964.99,0.1425,974.35,327,7762.07,0.7171,79,0.4167,45.6152307692308,18.309465648855,4797.08,262,0.670076726342711
7,111,899,3,79459,13,240,49,14.44,136,6256.09,0.5667,1963.84,207,8438.09,0.8625,33,0.4167,46.0006617647059,30.7323943661972,2182,71,0.682692307692308
7,111,899,3,79496,12,336,59,21.53,118,6657.03,0.3512,2540.54,242,10081.07,0.7202,80,0.4167,56.4155084745763,27.6132258064516,3424.04,124,0.568807339449541
7,111,899,3,79577,12,144,45,14.49,48,2046.99,0.3333,695.52,77,2576.99,0.5347,26,0.4167,42.645625,18.2758620689655,530,29,0.302083333333333
7,111,899,3,79603,13,372,69,18.25,226,14566.11,0.6075,4124.5,317,18241.21,0.8522,119,0.4167,64.451814159292,40.3857142857143,3675.1,91,0.623287671232877
7,111,899,3,79609,13,180,59,17.75,64,3486.98,0.3556,1136,125,5053.97,0.6944,28,0.4167,54.4840625,25.6883606557377,1566.99,61,0.525862068965517
7,111,899,3,79619,13,384,59,21.01,188,10434.99,0.4896,3949.88,305,14493.04,0.7943,124,0.4167,55.5052659574468,34.684188034188,4058.05,117,0.596938775510204
7,111,899,3,79620,12,415,69,25.99,67,4291,0.1614,1741.33,252,8517.16,0.6072,75,0.4167,64.044776119403,22.8441081081081,4226.16,185,0.531609195402299
7,111,899,3,79627,13,468,69,20.45,99,6455.03,0.2115,2024.55,203,8676.04,0.4338,71,0.4167,65.2023232323232,21.3558653846154,2221.01,104,0.281842818428184
7,111,899,3,79650,13,360,59,21.55,173,9562.98,0.4806,3728.15,275,11936,0.7639,132,0.4167,55.2773410404624,23.2649019607843,2373.02,102,0.545454545454545
31,190,193,3,72166,4,108,99,36.28,52,4621.98,0.4815,1886.56,95,7420.97,0.8796,37,0.4167,88.8842307692308,65.0927906976744,2798.99,43,0.767857142857143
32,144,75,903,14105,5,96,128,56.7,28,3190,0.2917,1587.6,88,7028.98,0.9167,30,0.4167,113.928571428571,63.983,3838.98,60,0.882352941176471
32,144,463,665,12105,1,54,59,29.5,34,1893.01,0.6296,1003,53,2559.01,0.9815,11,0.4167,55.6767647058824,35.0526315789474,666,19,0.95
32,144,485,3,74636,12,204,39,13.52,79,2881.06,0.3873,1068.08,157,3710.13,0.7696,43,0.4167,36.4691139240506,10.6291025641026,829.07,78,0.624
3,71,178,410,35413,5,79,162,80,27,4153.99,0.3418,2160,64,8524.99,0.8101,24,0.4211,153.851481481481,118.135135135135,4371,37,0.711538461538462
3,71,178,967,62127,7,60,178,67.15,17,2609.01,0.2833,1141.55,45,6765.01,0.75,14,0.4211,153.471176470588,148.428571428571,4156,28,0.651162790697674
7,112,113,231,4980,10,128,78,27.3,31,2279,0.2422,846.3,96,4837.04,0.75,19,0.4211,73.5161290322581,39.3544615384615,2558.04,65,0.670103092783505
7,112,113,489,16259,1,104,68,25.5,62,4068.96,0.5962,1581,88,5484.95,0.8462,25,0.4211,65.6283870967742,54.4611538461538,1415.99,26,0.619047619047619
7,118,118,903,12808,1,186,40,17.1,37,1408.99,0.1989,632.7,165,4141.11,0.8871,57,0.4211,38.0808108108108,21.3446875,2732.12,128,0.859060402684564
7,118,118,903,13718,1,174,158,70.2,42,6446.99,0.2414,2948.4,161,16619.92,0.9253,79,0.4211,153.499761904762,85.4868067226891,10172.93,119,0.901515151515151
7,118,118,903,22612,10,186,40,17.1,113,4178.01,0.6075,1932.3,175,5729.04,0.9409,37,0.4211,36.9735398230088,25.0166129032258,1551.03,62,0.849315068493151
7,112,122,410,22878,9,157,79,29.63,83,6166.02,0.5287,2459.29,147,9559,0.9363,27,0.4211,74.2893975903614,53.0153125,3392.98,64,0.864864864864865
7,112,122,410,22890,10,73,39,14.63,43,1581,0.589,629.09,64,2200.98,0.8767,10,0.4211,36.7674418604651,29.5228571428571,619.98,21,0.7
7,112,122,410,22891,9,79,39,14.63,45,1672.01,0.5696,658.35,77,2635.01,0.9747,8,0.4211,37.1557777777778,30.09375,963,32,0.941176470588235
7,118,209,508,36486,12,54,59,23.5,22,1224.99,0.4074,517,50,2325,0.9259,11,0.4211,55.6813636363636,39.2860714285714,1100.01,28,0.875
7,118,209,508,63486,13,83,48,18,49,2233.01,0.5904,882,77,2977.02,0.9277,15,0.4211,45.5716326530612,26.5717857142857,744.01,28,0.823529411764706
7,118,209,508,63487,13,72,48,18,40,1818.01,0.5556,720,60,2298.01,0.8333,21,0.4211,45.45025,24,480,20,0.625
7,112,713,282,42040,4,214,150,60,74,9918.01,0.3458,4440,198,20267.02,0.9252,57,0.4211,134.027162162162,83.4597580645161,10349.01,124,0.885714285714286
7,112,713,282,43014,9,36,150,60,14,2025,0.3889,840,34,3689,0.9444,10,0.4211,144.642857142857,83.2,1664,20,0.909090909090909
7,112,713,282,93335,9,115,100,40,54,5060,0.4696,2160,101,7928.02,0.8783,24,0.4211,93.7037037037037,61.0217021276596,2868.02,47,0.770491803278688
32,144,485,3,74425,11,84,49,14.34,24,997.01,0.2857,344.16,60,1904.02,0.7143,21,0.4211,41.5420833333333,25.1947222222222,907.01,36,0.6
32,144,485,3,74598,8,144,39,17.6,81,2749.98,0.5625,1425.6,120,3656.98,0.8333,31,0.4211,33.9503703703704,23.2564102564103,907,39,0.619047619047619
32,144,677,4,71729,12,198,139,41.92,69,8591.06,0.3485,2892.48,176,16253.1,0.8889,48,0.4211,124.508115942029,71.6078504672897,7662.04,107,0.829457364341085
32,144,677,4,71738,11,138,49,15.43,32,1475.98,0.2319,493.76,129,3748.98,0.9348,21,0.4211,46.124375,23.4329896907216,2273,97,0.915094339622642
3,145,145,504,29388,10,80,228,94,15,3295,0.1875,1410,48,5525.01,0.6,33,0.4286,219.666666666667,67.5760606060606,2230.01,33,0.507692307692308
3,172,172,153,51140,6,110,230,99,19,4072.02,0.1727,1881,27,5070.01,0.2455,20,0.4286,214.316842105263,124.74875,997.99,8,0.0879120879120879
3,71,178,874,62206,11,214,160,78,15,2400,0.0701,1170,179,9191.05,0.8364,68,0.4286,160,41.4088414634146,6791.05,164,0.824120603015075
3,71,178,874,62207,11,206,160,78,26,3919.98,0.1262,2028,163,9915.03,0.7913,51,0.4286,150.768461538462,43.7594890510949,5995.05,137,0.761111111111111
3,162,195,613,38020,3,34,195,76,3,564,0.0882,228,19,1966,0.5588,19,0.4286,188,87.625,1402,16,0.516129032258065
3,196,196,407,41854,2,118,189.99,89.5,30,5136.01,0.2542,2685,109,14276,0.9237,26,0.4286,171.200333333333,115.696075949367,9139.99,79,0.897727272727273
3,196,197,120,42808,1,32,239.99,120,15,3392,0.4688,1800,29,5295,0.9063,4,0.4286,226.133333333333,135.928571428571,1903,14,0.823529411764706
7,111,111,398,50493,10,72,148,62.48,34,4333.01,0.4722,2124.32,57,6577,0.7917,4,0.4286,127.441470588235,97.5647826086956,2243.99,23,0.605263157894737
7,114,114,559,48850,9,644,40,15.2,135,5439.96,0.2096,2052,494,14849.98,0.7671,115,0.4286,40.296,26.2117548746518,9410.02,359,0.705304518664047
7,118,118,130,41005,12,32,118,46.4,7,755,0.2188,324.8,20,1452.99,0.625,15,0.4286,107.857142857143,53.6915384615385,697.99,13,0.52
7,118,118,197,20814,9,176,68,29.92,81,4850.04,0.4602,2423.52,160,7866.05,0.9091,39,0.4286,59.877037037037,38.1773417721519,3016.01,79,0.831578947368421
7,118,118,197,25582,10,128,78,33.44,40,2813.99,0.3125,1337.6,116,5803.94,0.9063,31,0.4286,70.34975,39.3414473684211,2989.95,76,0.863636363636364
7,118,118,197,25680,9,140,78,33.44,34,2445.97,0.2429,1136.96,129,5903.97,0.9214,42,0.4286,71.9402941176471,36.4,3458,95,0.89622641509434
