"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
14,551,60,507,52980,13,18,69.5,31.25,9,618,0.5,281.25,18,1239,1,3,0,68.6666666666667,69,621,9,1
14,550,73,173,17452,3,25,330,150,1,330,0.04,150,9,1760,0.36,5,0,330,178.75,1430,8,0.333333333333333
14,550,73,173,27931,5,170,125,57,24,2947.03,0.1412,1368,83,9037.07,0.4882,23,0,122.792916666667,103.221016949153,6090.04,59,0.404109589041096
14,550,73,173,41820,7,10,150,68,2,278,0.2,136,6,688,0.6,5,0,139,102.5,410,4,0.5
14,550,73,173,45521,3,114,140,64,11,1540,0.0965,704,74,7513.02,0.6491,14,0,140,94.8098412698413,5973.02,63,0.611650485436893
14,550,73,195,47220,12,100,132,62,18,2346.01,0.18,1116,98,7999.02,0.98,10,0,130.333888888889,70.662625,5653.01,80,0.975609756097561
14,550,73,195,47221,13,66,132,62,23,3010,0.3485,1426,65,5651.01,0.9848,5,0,130.869565217391,62.8811904761905,2641.01,42,0.976744186046512
14,550,73,310,20040,8,52,194,88,5,881,0.0962,440,13,2151,0.25,6,0,176.2,158.75,1270,8,0.170212765957447
14,550,73,310,20042,5,249,72,32,29,2047,0.1165,928,254,14053.05,1.0201,29,0,70.5862068965517,53.3602222222222,12006.05,225,1.02272727272727
14,550,73,310,20044,7,270,198,90,36,6665.04,0.1333,3240,253,23690.36,0.937,87,0,185.14,78.4576958525346,17025.32,217,0.927350427350427
14,550,73,310,20050,12,103,72,32,15,1065.01,0.1456,480,66,3533.02,0.6408,20,0,71.0006666666667,48.3923529411765,2468.01,51,0.579545454545455
14,550,73,310,23500,6,135,56,22,43,2365,0.3185,946,117,6041.98,0.8667,20,0,55,49.6889189189189,3676.98,74,0.804347826086957
14,550,73,343,22060,6,84,68,31,7,449,0.0833,217,80,4362,0.9524,6,0,64.1428571428571,53.6027397260274,3913,73,0.948051948051948
14,550,73,343,22062,9,64,68,31,10,655,0.1563,310,61,3140.99,0.9531,11,0,65.5,48.7449019607843,2485.99,51,0.944444444444444
14,550,73,474,3855,4,275,58,27,73,4088.01,0.2655,1971,270,11317.06,0.9818,35,0,56.0001369863014,36.6956852791878,7229.05,197,0.975247524752475
14,550,73,474,3867,2,94,70,33,13,870.01,0.1383,429,89,3264,0.9468,4,0,66.9238461538462,31.4998684210526,2393.99,76,0.938271604938272
14,550,73,474,3871,9,188,78,37,35,2661,0.1862,1295,175,7269.99,0.9309,26,0,76.0285714285714,32.9213571428571,4608.99,140,0.915032679738562
14,550,73,474,3884,8,96,44,20,13,563,0.1354,260,89,2051.99,0.9271,9,0,43.3076923076923,19.5919736842105,1488.99,76,0.91566265060241
14,550,73,474,3890,8,313,44,20,60,2520.01,0.1917,1200,279,9081.09,0.8914,27,0,42.0001666666667,29.9592694063927,6561.08,219,0.865612648221344
14,550,73,474,3995,4,48,38,17,20,734,0.4167,340,48,1624,1,4,0,36.7,31.7857142857143,890,28,1
14,550,73,474,4197,8,325,34,15,46,1511.02,0.1415,690,321,7214.8,0.9877,27,0,32.8482608695652,20.7410181818182,5703.78,275,0.985663082437276
14,550,73,474,4198,8,96,34,15,41,1347.03,0.4271,615,94,2729.03,0.9792,5,0,32.8543902439024,26.0754716981132,1382,53,0.963636363636364
14,550,73,474,4344,1,196,58,27,58,3303,0.2959,1566,188,8017.05,0.9592,35,0,56.948275862069,36.2619230769231,4714.05,130,0.942028985507246
14,550,73,474,4475,12,196,34,15,49,1622.99,0.25,735,189,4975.98,0.9643,20,0,33.1222448979592,23.9499285714286,3352.99,140,0.952380952380952
14,550,73,474,4806,8,194,92,44,44,3894.02,0.2268,1936,189,12424,0.9742,52,0,88.5004545454545,58.8274482758621,8529.98,145,0.966666666666667
14,550,73,474,4827,11,274,80,38,112,8615,0.4088,4256,256,18459.03,0.9343,49,0,76.9196428571429,68.3613194444444,9844.03,144,0.888888888888889
14,550,73,475,56900,9,28,135,58,9,1160,0.3214,522,25,2860,0.8929,3,0,128.888888888889,106.25,1700,16,0.842105263157895
14,550,73,475,58900,8,34,135,58,7,925,0.2059,406,29,3483,0.8529,4,0,132.142857142857,116.272727272727,2558,22,0.814814814814815
14,550,73,533,26000,5,138,109,45,5,529,0.0362,225,84,2983.99,0.6087,27,0,105.8,31.0758227848101,2454.99,79,0.593984962406015
14,550,73,539,38220,4,40,108,47,20,2094,0.5,940,37,3674,0.925,2,0,104.7,92.9411764705882,1580,17,0.85
14,550,73,539,38921,4,84,62,27,56,3415.99,0.6667,1512,79,4769.99,0.9405,9,0,60.9998214285714,58.8695652173913,1354,23,0.821428571428571
14,550,73,592,7149,4,49,38,18,16,581,0.3265,288,29,1070,0.5918,3,0,36.3125,37.6153846153846,489,13,0.393939393939394
14,550,73,592,7153,4,92,48,22,21,987,0.2283,462,66,3008,0.7174,12,0,47,44.9111111111111,2021,45,0.633802816901408
14,550,73,592,7155,9,167,38,18,59,2160.03,0.3533,1062,120,4412.04,0.7186,11,0,36.6106779661017,36.9181967213115,2252.01,61,0.564814814814815
14,550,73,592,7156,8,216,42,20,44,1696.98,0.2037,880,124,4876,0.5741,12,0,38.5677272727273,39.73775,3179.02,80,0.465116279069767
14,550,73,592,7157,9,191,42,20,57,2265,0.2984,1140,127,5097.98,0.6649,13,0,39.7368421052632,40.4711428571429,2832.98,70,0.522388059701492
14,550,73,592,7158,8,313,37,17.5,90,3143.99,0.2875,1575,219,7732,0.6997,25,0,34.9332222222222,35.5659689922481,4588.01,129,0.57847533632287
14,550,73,592,7159,8,272,40,19,37,1406.97,0.136,703,100,3767.97,0.3676,22,0,38.0262162162162,37.4761904761905,2361,63,0.268085106382979
14,550,73,592,7160,8,26,38,18,9,303,0.3462,162,16,565,0.6154,3,0,33.6666666666667,37.4285714285714,262,7,0.411764705882353
14,550,73,592,7205,11,303,36,17,40,1412,0.132,680,84,2951.02,0.2772,23,0,35.3,34.9777272727273,1539.02,44,0.167300380228137
14,550,73,592,20203,9,43,83,40.5,20,1605.98,0.4651,810,28,2122.98,0.6512,13,0,80.299,64.625,517,8,0.347826086956522
14,550,73,592,20302,4,503,76,37,79,5772.04,0.1571,2923,300,20665.02,0.5964,61,0,73.0637974683544,67.3890497737557,14892.98,221,0.52122641509434
14,550,73,592,20303,5,38,84,41,3,237,0.0789,123,15,1076,0.3947,3,0,79,69.9166666666667,839,12,0.342857142857143
14,550,73,592,20304,9,31,76,37,6,399,0.1935,222,20,1316,0.6452,2,0,66.5,65.5,917,14,0.56
14,550,73,592,45100,4,260,28,13,85,2316.93,0.3269,1105,194,5226.93,0.7462,21,0,27.258,26.697247706422,2910,109,0.622857142857143
14,550,73,592,45111,5,359,25,11.5,146,3537.96,0.4067,1679,270,6541.03,0.7521,16,0,24.232602739726,24.2183064516129,3003.07,124,0.582159624413146
14,550,73,592,45152,8,161,27,12.5,43,1090,0.2671,537.5,93,2307.02,0.5776,16,0,25.3488372093023,24.3404,1217.02,50,0.423728813559322
14,550,73,592,45159,8,353,25,11.5,82,1965.06,0.2323,943,194,4684.03,0.5496,11,0,23.9641463414634,24.2765178571429,2718.97,112,0.413284132841328
14,550,73,592,45185,6,48,26,12,4,99,0.0833,48,12,274,0.25,3,0,24.75,21.875,175,8,0.181818181818182
14,550,73,680,52026,1,58,159,72,28,4379,0.4828,2016,60,8567,1.0345,17,0,156.392857142857,130.875,4188,32,1.06666666666667
14,550,73,680,52027,11,547,132,60,80,9969.97,0.1463,4800,518,37130.32,0.947,108,0,124.624625,62.0099315068493,27160.35,438,0.937901498929336
14,550,73,680,52028,11,944,132,60,97,12156.02,0.1028,5820,940,57192.17,0.9958,198,0,125.319793814433,53.423665480427,45036.15,843,0.995277449822904
14,550,73,680,52122,5,1076,143,65,174,23755.05,0.1617,11310,1042,102187.2,0.9684,195,0,136.523275862069,90.3596198156682,78432.15,868,0.962305986696231
14,550,73,777,24121,7,96,78,34,7,534,0.0729,238,89,3345.28,0.9271,8,0,76.2857142857143,34.2839024390244,2811.28,82,0.921348314606742
14,550,73,777,24122,4,96,78,34,15,1140,0.1563,510,88,3386.98,0.9167,9,0,76,30.7805479452055,2246.98,73,0.901234567901235
14,550,73,798,18810,6,144,172,78,14,2278.01,0.0972,1092,117,13749.99,0.8125,38,0,162.715,111.378446601942,11471.98,103,0.792307692307692
14,550,73,798,18812,6,124,172,78,17,2690,0.1371,1326,88,12024,0.7097,45,0,158.235294117647,131.464788732394,9334,71,0.663551401869159
14,550,73,918,64,9,424,68,32,130,8394.97,0.3066,4160,343,22137.96,0.809,52,0,64.5766923076923,64.5210798122066,13742.99,213,0.724489795918367
14,550,73,918,348,9,556,78,36,180,13090.08,0.3237,6480,445,32559.13,0.8004,111,0,72.7226666666667,73.4681132075472,19469.05,265,0.704787234042553
14,550,73,918,606,9,433,68,32,106,6759.03,0.2448,3392,317,19716.56,0.7321,47,0,63.7644339622641,61.4100947867299,12957.53,211,0.645259938837921
14,550,73,918,6575,7,296,65,30,57,3618.98,0.1926,1710,282,12035.54,0.9527,54,0,63.4908771929825,37.4069333333333,8416.56,225,0.941422594142259
14,550,73,918,6742,9,350,28,12.5,135,3578.99,0.3857,1687.5,338,8483.08,0.9657,37,0,26.511037037037,24.158078817734,4904.09,203,0.944186046511628
14,550,73,918,6745,4,325,30,13.5,109,3170.99,0.3354,1471.5,316,8444.05,0.9723,41,0,29.0916513761468,25.4737198067633,5273.06,207,0.958333333333333
14,449,449,243,52127,13,581,80,36,183,13714.11,0.315,6588,562,40906.1,0.9673,81,0,74.9404918032787,71.7466754617414,27191.99,379,0.952261306532663
14,449,449,641,12171,11,103,69,32.85,62,4032,0.6019,2036.7,100,6148.02,0.9709,21,0,65.0322580645161,55.6847368421053,2116.02,38,0.926829268292683
14,449,449,641,20111,10,28,29,14.5,19,523.99,0.6786,275.5,24,668.99,0.8571,5,0,27.5784210526316,29,145,5,0.555555555555556
14,449,449,659,22632,6,12,69.5,29,2,140,0.1667,58,11,418,0.9167,2,0,70,30.8888888888889,278,9,0.9
14,449,449,659,22670,3,12,64.5,27,2,130,0.1667,54,12,459,1,1,0,65,32.9,329,10,1
14,449,449,659,22671,3,12,64.5,27,4,259,0.3333,108,12,681,1,1,0,64.75,52.75,422,8,1
14,449,449,659,34222,2,188,99.5,43,15,1404.01,0.0798,645,181,8867.03,0.9628,40,0,93.6006666666667,44.9579518072289,7463.02,166,0.959537572254335
14,449,449,659,48460,2,123,59.5,26,9,510.02,0.0732,234,119,2988.94,0.9675,13,0,56.6688888888889,22.5356363636364,2478.92,110,0.964912280701754
14,449,449,709,21600,7,10,95,40,2,190,0.2,80,9,552,0.9,1,0,95,51.7142857142857,362,7,0.875
14,449,449,709,21601,5,10,95,40,1,95,0.1,40,10,605,1,0,0,95,56.6666666666667,510,9,1
14,449,449,709,27680,1,59,90,36,8,707.01,0.1356,288,53,3258.03,0.8983,15,0,88.37625,56.6893333333333,2551.02,45,0.882352941176471
14,449,449,709,27681,1,58,90,36,6,514.01,0.1034,216,53,3077.99,0.9138,7,0,85.6683333333333,54.5527659574468,2563.98,47,0.903846153846154
14,546,482,62,31651,7,45,69,31,14,927,0.3111,434,44,2826,0.9778,4,0,66.2142857142857,63.3,1899,30,0.967741935483871
14,546,482,92,14060,12,24,58,24.5,8,440,0.3333,196,20,958,0.8333,3,0,55,43.1666666666667,518,12,0.75
14,546,482,92,51052,7,48,28,11.5,17,469,0.3542,195.5,39,1014,0.8125,3,0,27.5882352941176,24.7727272727273,545,22,0.709677419354839
14,546,482,92,58031,11,24,30,13,12,360,0.5,156,18,528,0.75,2,0,30,28,168,6,0.5
14,546,482,107,41001,11,51,190,94,14,2584,0.2745,1316,37,4608.99,0.7255,5,0,184.571428571429,88.0430434782609,2024.99,23,0.621621621621622
14,546,482,107,41100,10,26,150,74,7,939.01,0.2692,518,19,2207.01,0.7308,4,0,134.144285714286,105.666666666667,1268,12,0.631578947368421
14,546,482,107,41800,2,99,28,13,30,836.01,0.303,390,81,2158.01,0.8182,10,0,27.867,25.921568627451,1322,51,0.739130434782609
14,546,482,163,2944,3,114,68,31.03,8,529,0.0702,248.24,48,2721,0.4211,6,0,66.125,54.8,2192,40,0.377358490566038
14,546,482,163,2945,3,70,109,52.45,8,863,0.1143,419.6,48,5021,0.6857,17,0,107.875,103.95,4158,40,0.645161290322581
14,546,482,199,17001,9,48,89,42,6,494,0.125,252,38,1759.99,0.7917,11,0,82.3333333333333,39.5621875,1265.99,32,0.761904761904762
14,546,482,199,17100,9,48,89,42,6,479.99,0.125,252,37,1832.99,0.7708,14,0,79.9983333333333,43.6451612903226,1353,31,0.738095238095238
14,546,482,199,55400,9,36,168,78,7,1051,0.1944,546,31,2934,0.8611,7,0,150.142857142857,78.4583333333333,1883,24,0.827586206896552
14,546,482,207,4070,10,66,68,32,10,666,0.1515,320,55,2229,0.8333,7,0,66.6,34.7333333333333,1563,45,0.803571428571429
14,546,482,209,28480,9,21,52,23,8,406,0.381,184,14,547,0.6667,1,0,50.75,23.5,141,6,0.461538461538462
14,546,482,209,45330,9,18,49,22,15,681,0.8333,330,17,779,0.9444,3,0,45.4,49,98,2,0.666666666666667
14,546,482,209,51100,10,12,62,28,9,546,0.75,252,11,670,0.9167,2,0,60.6666666666667,62,124,2,0.666666666666667
14,546,482,248,7024,4,24,29,12.6,13,374,0.5417,163.8,20,573,0.8333,1,0,28.7692307692308,28.4285714285714,199,7,0.636363636363636
14,580,488,63,4027,5,60,38,15.5,16,561,0.2667,248,61,1891.99,1.0167,0,0,35.0625,29.5775555555556,1330.99,45,1.02272727272727
14,580,488,63,4028,4,60,48,23,19,891,0.3167,437,58,2278,0.9667,3,0,46.8947368421053,35.5641025641026,1387,39,0.951219512195122
14,580,488,63,4029,4,48,48,23,26,1189,0.5417,598,47,2125.99,0.9792,7,0,45.7307692307692,44.6185714285714,936.99,21,0.954545454545455
14,580,488,63,4034,11,18,44,21,5,220,0.2778,105,13,422,0.7222,1,0,44,25.25,202,8,0.615384615384615
14,580,488,63,4036,2,48,54,26,17,901,0.3542,442,46,1663,0.9583,4,0,53,26.2758620689655,762,29,0.935483870967742
14,580,488,63,4039,5,60,44,19,21,900,0.35,399,59,1948,0.9833,5,0,42.8571428571429,27.5789473684211,1048,38,0.974358974358974
14,580,488,63,4041,4,84,58,28,15,850,0.1786,420,81,2984.99,0.9643,8,0,56.6666666666667,32.3483333333333,2134.99,66,0.956521739130435
14,580,488,63,4043,4,48,48,20,12,543,0.25,240,49,1806,1.0208,2,0,45.25,34.1351351351351,1263,37,1.02777777777778
14,580,488,63,4045,11,24,44,19,16,699,0.6667,304,24,818,1,3,0,43.6875,14.875,119,8,1
14,580,488,63,4046,11,21,48,23,15,673,0.7143,345,25,860,1.1905,1,0,44.8666666666667,18.7,187,10,1.66666666666667
14,580,488,63,4048,11,24,48,23,9,412,0.375,207,24,665,1,4,0,45.7777777777778,16.8666666666667,253,15,1
14,580,488,63,4049,11,18,48,23,9,422,0.5,207,16,643,0.8889,3,0,46.8888888888889,31.5714285714286,221,7,0.777777777777778
14,580,488,63,4053,4,84,54,26,41,2172,0.4881,1066,82,3972.99,0.9762,6,0,52.9756097560976,43.9265853658537,1800.99,41,0.953488372093023
14,580,488,63,4059,4,116,48,23,20,915,0.1724,460,111,3559,0.9569,10,0,45.75,29.0549450549451,2644,91,0.947916666666667
14,580,488,63,4062,12,48,54,26,26,1349,0.5417,676,44,1978,0.9167,6,0,51.8846153846154,34.9444444444444,629,18,0.818181818181818
14,580,488,63,4063,12,48,54,26,27,1436.01,0.5625,702,47,2384.02,0.9792,5,0,53.1855555555556,47.4005,948.01,20,0.952380952380952
14,580,488,63,4065,11,54,48,20,20,940,0.3704,400,54,2087.01,1,3,0,47,33.7355882352941,1147.01,34,1
14,580,488,63,4067,13,54,64,31,9,537,0.1667,279,48,1428.02,0.8889,5,0,59.6666666666667,22.8466666666667,891.02,39,0.866666666666667
14,580,488,63,4068,13,48,48,23,24,1077.98,0.5,552,45,1743.98,0.9375,4,0,44.9158333333333,31.7142857142857,666,21,0.875
14,580,488,63,4355,4,96,64,31,48,2999,0.5,1488,91,5018.01,0.9479,4,0,62.4791666666667,46.9537209302326,2019.01,43,0.895833333333333
14,580,488,63,4625,5,24,28,13,6,168,0.25,78,19,402,0.7917,1,0,28,18,234,13,0.722222222222222
14,580,488,63,4904,4,4,24,11,3,72,0.75,33,4,96,1,0,0,24,24,24,1,1
14,580,488,63,4907,5,16,28,13,5,140,0.3125,65,16,317,1,2,0,28,16.0909090909091,177,11,1
14,580,488,63,4992,4,120,32,15,16,495,0.1333,240,118,1901,0.9833,4,0,30.9375,13.7843137254902,1406,102,0.980769230769231
14,580,488,63,4993,4,48,32,15,23,709,0.4792,345,48,1333,1,5,0,30.8260869565217,24.96,624,25,1
14,580,488,63,4994,5,48,32,15,11,327,0.2292,165,48,1049,1,1,0,29.7272727272727,19.5135135135135,722,37,1
14,580,488,63,4995,11,24,32,15,13,403,0.5417,195,24,629,1,2,0,31,20.5454545454545,226,11,1
14,580,488,63,4996,12,24,38,18,7,258,0.2917,126,24,742,1,2,0,36.8571428571429,28.4705882352941,484,17,1
14,580,488,63,4997,11,24,24,11,15,350,0.625,165,23,472,0.9583,1,0,23.3333333333333,15.25,122,8,0.888888888888889
14,580,488,63,4998,11,42,38,18,13,464,0.3095,234,41,1287,0.9762,4,0,35.6923076923077,29.3928571428571,823,28,0.96551724137931
14,580,490,427,43111,7,120,68,32,21,1389.01,0.175,672,118,4567.04,0.9833,10,0,66.1433333333333,32.7631958762887,3178.03,97,0.97979797979798
14,58,527,195,20990,11,172,39,17.5,86,3080.97,0.5,1505,163,5007.01,0.9477,23,0,35.8252325581395,25.0135064935065,1926.04,77,0.895348837209302
14,58,527,195,33080,11,106,115,50.5,26,2639,0.2453,1313,104,7864.01,0.9811,15,0,101.5,66.9873076923077,5225.01,78,0.975
14,58,527,919,20800,12,60,125,50,14,1700,0.2333,700,60,4503.02,1,12,0,121.428571428571,60.9352173913044,2803.02,46,1
14,58,527,919,20801,14,22,125,50,3,288,0.1364,150,20,1002.99,0.9091,6,0,96,42.0582352941177,714.99,17,0.894736842105263
14,58,527,919,20854,7,28,85,36.5,7,565,0.25,255.5,28,1262,1,4,0,80.7142857142857,33.1904761904762,697,21,1
14,58,527,919,20902,14,60,100,40,7,590,0.1167,280,55,2387.01,0.9167,13,0,84.2857142857143,37.4377083333333,1797.01,48,0.905660377358491
14,58,527,919,20903,14,22,100,40,3,285,0.1364,120,20,673,0.9091,4,0,95,22.8235294117647,388,17,0.894736842105263
14,58,527,919,20904,14,18,100,40,1,80,0.0556,40,18,833,1,2,0,80,44.2941176470588,753,17,1
14,58,527,919,20995,2,202,39,17.5,43,1616.03,0.2129,752.5,187,5174,0.9257,41,0,37.5820930232558,24.708125,3557.97,144,0.905660377358491
14,58,527,919,20996,5,202,39,17.5,92,3382.94,0.4554,1610,190,6236.94,0.9406,30,0,36.7710869565217,29.1224489795918,2854,98,0.890909090909091
14,58,527,919,20997,5,202,39,17.5,75,2801.01,0.3713,1312.5,199,6463.98,0.9851,34,0,37.3468,29.5400806451613,3662.97,124,0.976377952755906
14,58,527,919,29113,7,162,100,44.5,69,6351.03,0.4259,3070.5,154,12809.05,0.9506,28,0,92.0439130434783,75.9767058823529,6458.02,85,0.913978494623656
14,58,527,919,29114,6,160,100,44.5,49,4546,0.3063,2180.5,156,12543.03,0.975,33,0,92.7755102040816,74.7385981308411,7997.03,107,0.963963963963964
14,58,527,919,29340,10,180,68,29.5,114,7036.03,0.6333,3363,177,9997.08,0.9833,39,0,61.7195614035088,47.0007936507937,2961.05,63,0.954545454545455
14,58,527,919,29341,10,180,68,29.5,77,4816.02,0.4278,2271.5,177,9831.11,0.9833,22,0,62.5457142857143,50.1509,5015.09,100,0.970873786407767
14,58,527,919,29342,10,162,68,29.5,69,4151.98,0.4259,2035.5,159,8554.97,0.9815,30,0,60.1736231884058,48.9221111111111,4402.99,90,0.967741935483871
14,58,527,919,29460,5,146,85,37.5,40,3268.02,0.274,1500,145,8184.01,0.9932,14,0,81.7005,46.8189523809524,4915.99,105,0.990566037735849
14,58,527,919,29461,5,284,85,37.5,46,3658.96,0.162,1725,279,12503.01,0.9824,50,0,79.5426086956522,37.957296137339,8844.05,233,0.978991596638655
14,58,527,919,29540,6,162,105,46.5,48,4755,0.2963,2232,159,14591.99,0.9815,30,0,99.0625,88.6215315315315,9836.99,111,0.973684210526316
14,58,527,919,30004,7,22,175,69,1,175,0.0455,69,19,1608,0.8636,7,0,175,79.6111111111111,1433,18,0.857142857142857
14,58,527,919,30005,6,27,175,69,10,1712,0.3704,690,26,3107.01,0.963,10,0,171.2,87.188125,1395.01,16,0.941176470588235
14,58,527,919,30102,7,61,185,74,5,925,0.082,370,59,4921.99,0.9672,17,0,185,74.0183333333333,3996.99,54,0.964285714285714
14,58,527,919,30103,6,58,185,74,8,1443,0.1379,592,52,5398.02,0.8966,19,0,180.375,89.8868181818182,3955.02,44,0.88
14,58,527,919,30200,6,46,165,65,13,2039.99,0.2826,845,44,4913.99,0.9565,15,0,156.922307692308,92.7096774193548,2874,31,0.939393939393939
14,58,527,919,30700,4,40,150,59.5,5,713,0.125,297.5,46,3724.01,1.15,11,0,142.6,73.4392682926829,3011.01,41,1.17142857142857
14,58,527,919,50100,8,34,350,140,10,3144.99,0.2941,1400,33,7459.99,0.9706,9,0,314.499,187.608695652174,4315,23,0.958333333333333
14,58,527,919,50300,2,11,605,242,6,2326,0.5455,1452,7,3240,0.6364,5,0,387.666666666667,914,914,1,0.2
14,58,527,919,81631,10,316,85,36.5,158,12203.12,0.5,5767,308,23074.13,0.9747,39,0,77.2349367088608,72.4734,10871.01,150,0.949367088607595
14,542,542,98,14412,4,48,110,39,4,413,0.0833,156,32,2131,0.6667,6,0,103.25,61.3571428571429,1718,28,0.636363636363636
14,542,542,98,25470,4,72,125,43,9,1030,0.125,387,59,4431,0.8194,10,0,114.444444444444,68.02,3401,50,0.793650793650794
14,542,542,98,25471,4,72,125,43,3,313,0.0417,129,43,2768,0.5972,5,0,104.333333333333,61.375,2455,40,0.579710144927536
14,542,542,98,25472,4,48,125,43,10,1062,0.2083,430,34,2938,0.7083,12,0,106.2,78.1666666666667,1876,24,0.631578947368421
14,542,542,98,25473,4,72,105,36.5,2,210,0.0278,73,58,2837,0.8056,7,0,105,46.9107142857143,2627,56,0.8
14,542,542,98,25474,4,72,105,36.5,1,105,0.0139,36.5,46,2579,0.6389,8,0,105,54.9777777777778,2474,45,0.633802816901408
14,542,542,98,25475,4,46,105,36.5,4,374,0.087,146,33,2377,0.7174,8,0,93.5,69.0689655172414,2003,29,0.69047619047619
14,542,542,983,47010,6,184,65,26,54,3129.01,0.2935,1404,165,7970.01,0.8967,18,0,57.9446296296296,43.6126126126126,4841,111,0.853846153846154
14,542,542,983,47011,8,192,65,26,23,1225.02,0.1198,598,123,5152.06,0.6406,29,0,53.2617391304348,39.2704,3927.04,100,0.591715976331361
14,542,542,983,47161,7,198,65,23,37,2187,0.1869,851,178,8532.02,0.899,32,0,59.1081081081081,45.0001418439716,6345.02,141,0.875776397515528
14,542,542,983,47410,7,104,59.5,21,27,1461.99,0.2596,567,87,3826,0.8365,16,0,54.1477777777778,39.4001666666667,2364.01,60,0.779220779220779
14,542,542,983,47411,7,420,59.5,21,34,1945.01,0.081,714,372,12566.03,0.8857,50,0,57.2061764705882,31.4231360946746,10621.02,338,0.875647668393782
14,542,542,983,47412,7,420,59.5,18.67,41,2165.01,0.0976,765.47,324,12213.06,0.7714,33,0,52.8051219512195,35.5054770318021,10048.05,283,0.746701846965699
14,542,542,983,47413,7,106,59.5,21,21,1096,0.1981,441,96,4312.03,0.9057,7,0,52.1904761904762,42.8804,3216.03,75,0.882352941176471
14,542,542,983,47414,7,216,59.5,21,29,1516.98,0.1343,609,185,6859,0.8565,21,0,52.3096551724138,34.243717948718,5342.02,156,0.834224598930481
14,542,542,983,47990,6,198,59.5,21,15,751,0.0758,315,182,6431.04,0.9192,27,0,50.0666666666667,34.0122155688623,5680.04,167,0.912568306010929
14,542,542,983,47991,6,198,59.5,21,18,1018,0.0909,378,156,5954.99,0.7879,28,0,56.5555555555556,35.7752898550725,4936.99,138,0.766666666666667
14,542,544,158,23226,7,435,65.5,30.35,59,4013,0.1356,1790.65,391,17334.03,0.8989,87,0,68.0169491525424,40.1235843373494,13321.03,332,0.882978723404255
14,542,544,158,23227,6,500,65.5,30.35,57,3818,0.114,1729.95,446,19278.84,0.892,85,0,66.9824561403509,39.7450899742931,15460.84,389,0.878103837471783
14,542,544,158,23228,7,528,65.5,30.35,91,6126.97,0.1723,2761.85,490,22280.96,0.928,95,0,67.3293406593407,40.4861904761905,16153.99,399,0.91304347826087
14,542,544,158,23229,6,427,65,30.35,83,5696.04,0.1944,2519.05,416,21221.96,0.9742,82,0,68.6269879518072,46.6243843843844,15525.92,333,0.968023255813954
14,542,544,158,23232,6,386,65.5,30.35,98,6713.97,0.2539,2974.3,378,21212.05,0.9793,68,0,68.5098979591837,51.7788571428571,14498.08,280,0.972222222222222
14,542,544,158,23233,9,438,58.5,26.3,46,2791.01,0.105,1209.8,425,17095.96,0.9703,59,0,60.6741304347826,37.7439313984169,14304.95,379,0.966836734693878
14,542,544,158,23234,10,439,58.5,26.3,63,3722.99,0.1435,1656.9,437,17842.97,0.9954,61,0,59.0950793650794,37.7539572192513,14119.98,374,0.99468085106383
14,542,544,158,23235,9,406,58.5,26.3,60,3555.03,0.1478,1578,396,16346.98,0.9754,61,0,59.2505,38.0712797619048,12791.95,336,0.971098265895954
14,542,544,158,23236,10,445,58.5,26.3,28,1648.97,0.0629,736.4,381,13298.03,0.8562,57,0,58.8917857142857,33.0001699716714,11649.06,353,0.84652278177458
14,542,544,158,23237,9,441,58.5,26.3,45,2701,0.102,1183.5,397,15022.07,0.9002,65,0,60.0222222222222,35.0030397727273,12321.07,352,0.888888888888889
14,542,544,158,23238,10,448,58.5,26.3,52,3106.99,0.1161,1367.6,427,16660.05,0.9531,49,0,59.7498076923077,36.1414933333333,13553.06,375,0.946969696969697
14,542,544,158,23239,9,630,57.99,24.43,109,6109.08,0.173,2662.87,576,24750.14,0.9143,112,0,56.0466055045872,39.9166167023555,18641.06,467,0.896353166986564
14,542,544,158,23240,9,529,57.99,24.43,137,7660,0.259,3346.91,505,24154.09,0.9546,88,0,55.9124087591241,44.8208967391304,16494.09,368,0.938775510204082
14,542,544,158,23241,10,529,57.99,24.43,161,8943.94,0.3043,3933.23,481,22667.01,0.9093,82,0,55.5524223602484,42.88459375,13723.07,320,0.869565217391304
14,542,544,158,23242,9,495,57.99,24.43,100,5578.97,0.202,2443,440,20069.05,0.8889,90,0,55.7897,42.6178823529412,14490.08,340,0.860759493670886
14,542,544,158,23243,10,504,57.99,24.43,76,4168.03,0.1508,1856.68,450,16967.06,0.8929,76,0,54.8425,34.2220053475936,12799.03,374,0.873831775700935
14,542,544,158,23244,9,504,57.99,24.43,65,3676.01,0.129,1587.95,442,17343.08,0.877,77,0,56.554,36.252175066313,13667.07,377,0.85876993166287
14,542,544,158,23245,9,366,57.99,24.43,80,4507.97,0.2186,1954.4,320,14006.06,0.8743,59,0,56.349625,39.575375,9498.09,240,0.839160839160839
14,542,544,158,23246,10,382,57.99,24.43,58,3257.98,0.1518,1416.94,330,13379.92,0.8639,56,0,56.1720689655172,37.2130147058824,10121.94,272,0.839506172839506
